"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","87","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","58","6","0.000000","0","3"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","677","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","54","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","9","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","72","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","44","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","15","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","36","1","0.000000","0","0"
"/Game/Cursor/M_Cursor.M_Cursor","0","0","58","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","23","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Engine/EngineVolumetrics/LightBeam/Materials/M_EV_Lightbeam_Master_01.M_EV_Lightbeam_Master_01","0","0","5","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","35","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","68","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_Glass.M_Glass","0","27","1","1","33.242496","0","263"
"/Game/FXVarietyPack/EpicContent/Materials/M_LightTube.M_LightTube","0","4","1","1","1.682776","0","13"
"/Game/ExampleContent/InfinityBladeWeapons/Weapons/Blade/Axes/Blade_AnthraciteAxe/M_Blade_AnthraciteAxe.M_Blade_AnthraciteAxe","0","26","1","1","19.701462","0","376"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Snow.M_Snow","0","9","1","1","6.737540","0","50"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_B.M_Glow_B","0","9","1","1","6.516853","0","47"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_A.M_Glow_A","0","9","1","1","6.435275","0","46"
"/Game/rola_rpg/art/mc/mc_world_sprite_piskel__1__Mat.mc_world_sprite_piskel__1__Mat","0","144","14","3","208.151489","0","772"
"/Game/ExampleContent/Foliage/MAT_PalmTrunk.MAT_PalmTrunk","0","46","1","1","33.252422","0","919"
"/Game/ExampleContent/DemoRoom/Materials/M_Glass.M_Glass","0","27","27","1","0.000000","0","27"
"/Game/ExampleContent/DemoRoom/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","35","1","1","25.069651","0","664"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","40","1","1","33.419674","0","808"
"/Game/FXVarietyPack/Materials/M_ky_waterDust02.M_ky_waterDust02","0","9","1","1","5.707518","0","53"
"/Game/AdvancedCelShader/MobileCelShader/Materials/CelShaderMobile.CelShaderMobile","0","12","3","3","5.122902","0","39"
"/Game/ExampleContent/DemoRoom/Materials/M_DemoWallPattern.M_DemoWallPattern","0","23","1","1","27.347185","0","124"
"/Game/FXVarietyPack/Materials/M_ky_trail_primitive.M_ky_trail_primitive","0","15","1","1","9.409985","0","134"
"/Game/FXVarietyPack/Materials/M_ky_smoke01.M_ky_smoke01","0","18","2","2","10.868389","0","100"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Explosion_B.M_Explosion_B","0","54","1","1","43.603172","0","1161"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_WaterDrop_A.M_WaterDrop_A","0","69","1","1","50.252254","0","2077"
"/Game/AdvancedCelShader/Landscape/Materials/MAT_Sand.MAT_Sand","0","23","1","1","15.601961","0","278"
"/Game/rola_rpg/art/battle_screen/rpg_enemy_battle_Shadow_mat.rpg_enemy_battle_Shadow_mat","0","18","1","1","14.667618","0","188"
"/Game/FXVarietyPack/Materials/M_ky_stone02.M_ky_stone02","0","47","1","1","24.001286","0","1158"
"/Game/FXVarietyPack/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","0","40","2","2","21.013338","0","296"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Butterfly.M_Butterfly","0","15","1","1","7.862395","0","108"
"/Game/FXVarietyPack/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","0","32","2","2","17.681831","0","292"
"/Game/FXVarietyPack/Materials/M_ky_stormDeco01.M_ky_stormDeco01","0","25","1","1","13.668208","0","302"
"/Game/FXVarietyPack/Materials/M_ky_laser01.M_ky_laser01","0","15","1","1","9.568887","0","120"
"/Game/FXVarietyPack/Materials/M_ky_aura9.M_ky_aura9","0","40","2","2","23.110178","0","285"
"/Game/FXVarietyPack/Materials/M_ky_primitive.M_ky_primitive","0","40","1","1","22.272911","0","915"
"/Game/FXVarietyPack/Materials/M_ky_polar_primitive.M_ky_polar_primitive","0","12","2","1","8.598292","0","87"
"/Game/FXVarietyPack/Materials/M_ky_polar.M_ky_polar","0","52","5","3","44.644947","0","314"
"/Game/FXVarietyPack/Materials/M_ky_magicCircle020.M_ky_magicCircle020","0","9","1","1","5.786259","0","53"
"/Game/FXVarietyPack/Materials/M_ky_flareVert.M_ky_flareVert","0","9","1","1","5.973513","0","53"
"/Game/FXVarietyPack/Materials/M_ky_dynDust.M_ky_dynDust","0","15","1","1","9.480244","0","134"
"/Game/FXVarietyPack/Materials/M_ky_base_turbulence.M_ky_base_turbulence","0","15","1","1","9.351393","0","134"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fish_A.M_Fish_A","0","104","2","1","65.853210","0","4241"
"/Game/ExampleContent/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_RockHair.M_Greystone_RockHair","0","54","1","1","39.176735","0","772"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_WaterDrop.M_WaterDrop","0","69","1","1","54.924961","0","662"
"/Game/FXVarietyPack/Materials/M_ky_auraWall02.M_ky_auraWall02","0","32","2","2","20.270500","0","231"
"/Game/FXVarietyPack/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","0","40","2","2","23.627134","0","294"
"/Game/FXVarietyPack/Materials/M_ky_flare_flash.M_ky_flare_flash","0","24","2","2","14.013651","0","133"
"/Game/FXVarietyPack/Materials/M_ky_base.M_ky_base","0","24","2","2","15.121630","0","126"
"/Game/FXVarietyPack/Materials/M_ky_flare01_primitive.M_ky_flare01_primitive","0","30","3","2","25.743031","0","126"
"/Game/AdvancedCelShader/Landscape/Materials/LandscapeTopology.LandscapeTopology","0","23","1","1","15.889990","0","186"
"/Game/rola_rpg/art/level/textures/shore_water_mat.shore_water_mat","0","8","1","1","5.706649","0","38"
"/Game/FXVarietyPack/Materials/M_ky_base_anime.M_ky_base_anime","0","24","2","2","14.481339","0","146"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Leaves_A.M_Leaves_A","0","79","1","1","47.599735","0","1354"
"/Game/ExampleContent/Foliage/MAT_PalmFronds.MAT_PalmFronds","0","84","1","1","59.648884","0","1214"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Mud.M_Mud","0","54","1","1","30.673220","0","790"
"/Game/FXVarietyPack/Materials/M_ky_flarePillar.M_ky_flarePillar","0","20","1","1","11.021289","0","125"
"/Game/FXVarietyPack/Materials/M_ky_thunderForBeam.M_ky_thunderForBeam","0","12","1","1","7.406074","0","62"
"/Game/FXVarietyPack/Materials/M_ky_circle01_4x4G_nonD.M_ky_circle01_4x4G_nonD","0","12","1","1","8.084394","0","68"
"/Game/FXVarietyPack/Materials/M_ky_chantDecoA.M_ky_chantDecoA","0","20","1","1","10.465628","0","108"
"/Game/FXVarietyPack/Materials/M_ky_subUV_dynRGB.M_ky_subUV_dynRGB","0","12","1","1","8.113862","0","70"
"/Game/FXVarietyPack/Materials/M_ky_subUV03.M_ky_subUV03","0","12","1","1","8.106894","0","77"
"/Game/FXVarietyPack/Materials/M_ky_subUV01.M_ky_subUV01","0","20","1","1","11.115906","0","127"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fire_Splat.M_Fire_Splat","0","9","1","1","5.253900","0","33"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Dirt_A.M_Dirt_A","0","54","1","1","43.281200","0","749"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Distortion.M_Distortion","0","60","1","1","49.200294","0","829"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Derbis.M_Derbis","0","26","1","1","16.488163","0","216"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Basic_Shape.M_Basic_Shape","0","46","1","1","31.788946","0","475"
"/Game/FXVarietyPack/Materials/M_ky_Fresnel.M_ky_Fresnel","0","20","1","1","10.519713","0","181"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWallPattern.M_DemoWallPattern","0","46","5","2","58.692501","0","225"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","26","1","1","18.222420","0","190"
"/Game/FXVarietyPack/Materials/M_ky_dust01_4x4.M_ky_dust01_4x4","0","9","1","1","5.665513","0","45"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","108","2","2","67.192780","0","1439"
"/Game/FXVarietyPack/Materials/M_ky_storm01.M_ky_storm01","0","80","4","4","80.918175","0","621"
"/Game/FXVarietyPack/Materials/M_ky_empty.M_ky_empty","0","12","1","1","6.953170","0","64"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWall.M_DemoWall","0","71","59","1","8.506079","0","735"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","36","2","1","26.243364","0","459"
"/Game/FXVarietyPack/Materials/M_ky_starDust.M_ky_starDust","0","96","3","3","56.774742","0","1402"
"/Game/AdvancedCelShader/Water/Materials/CartoonWater.CartoonWater","0","35","1","1","166.736481","0","299"
"/Game/rola_rpg/art/level/textures/world_map_master_mat.world_map_master_mat","0","57","31","3","54.541695","0","355"
"/Game/rola_rpg/art/battle_screen/battle_arena_backdrop_mat.battle_arena_backdrop_mat","0","4","1","1","1.888051","0","13"
"/Game/AdvancedCelShader/Landscape/Materials/MAT_Landscape.MAT_Landscape","0","90","8","2","60.139278","0","797"
"/Game/ExampleContent/InfinityBladeWeapons/Weapons/Weapon_ForgingHammers/M_ForgeHammer_01.M_ForgeHammer_01","0","26","1","1","17.448286","0","231"
"/Game/ExampleContent/InfinityBladeWeapons/Weapons/Blade/Swords/Blade_HeroSword16/M_Blade_HeroSword16.M_Blade_HeroSword16","0","26","1","1","17.083084","0","241"
"/Game/ExampleContent/InfinityBladeWeapons/Weapons/Blade/Swords/Blade_Fencer/M_Blade_Fencer.M_Blade_Fencer","0","26","1","1","17.602472","0","229"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","23","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","60"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Explosion_D.M_Explosion_D","0","72","1","1","54.759724","0","1007"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","64","16","16","57.427368","0","200"
"/Game/AdvancedCelShader/CelShader/Materials/CelShaderForward.CelShaderForward","0","8","2","2","7.836076","0","26"
"/Game/AdvancedCelShader/CelShader/Materials/CelShaderV2.CelShaderV2","0","12","3","3","15.533442","0","39"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Impact_C.M_Impact_C","0","9","1","1","5.293652","0","40"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Impact_A.M_Impact_A","0","9","1","1","0.000000","0","40"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Dandelion.M_Dandelion","0","9","1","1","0.000000","0","40"
"/Game/rola_rpg/art/battle_screen/battle_arena_backdrop_mat_2.battle_arena_backdrop_mat_2","0","4","1","1","1.935275","0","13"
"/Game/rola_rpg/art/audit_rt_tex_Mat.audit_rt_tex_Mat","0","14","1","1","9.718577","0","74"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Bubble_pop.M_Bubble_Pop","0","9","1","1","5.884426","0","40"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Bubble_B.M_Bubble_B","0","9","1","1","0.000000","0","40"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Water_Splat.M_Water_Splat","0","9","1","1","0.000000","0","40"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Slash.M_Slash","0","9","1","1","5.172394","0","43"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Ground_C.M_Smoke_Ground_C","0","54","1","1","37.642044","0","481"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Bubble.M_Bubble","0","9","1","1","0.000000","0","40"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Splat_A.M_Splat_A","0","9","1","1","0.000000","0","40"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Blood_C.M_Blood_C","0","25","1","1","11.277743","0","185"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_C.M_Glow_C","0","12","1","1","7.186758","0","78"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Wisp.M_Smoke_Wisp","0","54","1","1","37.918705","0","613"
"/Game/rola_rpg/art/intro/intro_flipbook_mat.intro_flipbook_mat","0","4","1","1","1.856206","0","13"
"/Game/FXVarietyPack/EpicContent/Materials/M_DefaultTextMaterialTranslucentUnlit.M_DefaultTextMaterialTranslucentUnlit","0","100","20","1","50.598053","0","1898"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Puff_A.M_Smoke_Puff_A","0","54","2","1","39.674328","0","677"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Ground.M_Smoke_Ground","0","54","1","1","38.621635","0","639"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Ground_B.M_Smoke_Ground_B","0","54","1","1","0.000000","0","481"
"/Game/ExampleContent/ParagonGreystone/Characters/Global/Eyes/Materials/M_Eye_Occlusion.M_Eye_Occlusion","0","24","2","1","45.257645","24","488"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_A.M_Smoke_A","0","72","1","1","11.158350","0","1025"
"/Engine/EditorMaterials/GeometryCollection/SelectedGeometryMaterial.SelectedGeometryMaterial","0","0","6","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","69","3","0.000000","0","23"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","66","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","102"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
